,id,popularity,original_title,cast,director,genres,production_companies,vote_count,vote_average,budget_adj,revenue_adj,lead_actor,main_director,main_genre,main_production_company,profit
10061,26612,0.279122,Treasure Island,Charlton Heston|Christian Bale|Oliver Reed|Christopher Lee|Nicholas Amer,Fraser Clarke Heston,Adventure|Family,Agamemnon Films,18,5.3,0.0,0.0,Charlton Heston,Fraser Clarke Heston,Adventure,Agamemnon Films,0.0
10062,8996,0.275662,Europa Europa,Salomon Perel|Marco Hofschneider|Julie Delpy|RenÃ© Hofschneider|Piotr Kozlowski,Agnieszka Holland,Drama|Foreign|History,"Telmar Film International|Studio Filmowe ""Perspektywa",17,6.6,0.0,0.0,Salomon Perel,Agnieszka Holland,Drama,Telmar Film International,0.0
10063,27274,0.384309,Frankenhooker,Patty Mullen|James Lorinz|Joanne Ritchie|J.J. Clark|Helmar Augustus Cooper,Frank Henenlotter,Comedy|Horror|Science Fiction,Shapiro-Glickenhaus Entertainment,20,5.6,4172246.35078645,342237.68586523,Patty Mullen,Frank Henenlotter,Comedy,Shapiro-Glickenhaus Entertainment,-3830008.66492122
10064,31923,0.285625,"Welcome Home, Roxy Carmichael",Winona Ryder|Jeff Daniels|Stephen Tobolowsky|Dinah Manoff|Laila Robins,Jim Abrahams,Drama|Comedy,Incorporated Television Company,10,6.0,0.0,0.0,Winona Ryder,Jim Abrahams,Drama,Incorporated Television Company,0.0
10065,2927,0.425943,Moon 44,Michael ParÃ©|Lisa Eichhorn|Dean Devlin|Brian Thompson|Malcolm McDowell,Roland Emmerich,Science Fiction|Action|Thriller,Centropolis Film Productions,13,4.8,0.0,0.0,Michael ParÃ©,Roland Emmerich,Science Fiction,Centropolis Film Productions,0.0
10066,14249,0.257774,Revenge,Kevin Costner|Anthony Quinn|Madeleine Stowe|TomÃ¡s MiliÃ¡n|Joaquin Martinez,Tony Scott,Thriller|Drama|Romance|Crime,Columbia Pictures|New World Pictures,35,5.7,0.0,26110945.7047224,Kevin Costner,Tony Scott,Thriller,Columbia Pictures,26110945.7047224
10067,6393,0.257615,Taking Care of Business,Jim Belushi|Charles Grodin|Anne De Salvo|Loryn Locklin|Stephen Elliott,Arthur Hiller,Comedy,Silver Screen Partners|Hollywood Pictures,17,5.9,0.0,0.0,Jim Belushi,Arthur Hiller,Comedy,Silver Screen Partners,0.0
10068,20481,0.255367,Nightbreed,Craig Sheffer|Anne Bobby|David Cronenberg|Charles Haid|Hugh Quarshie,Clive Barker,Action|Drama|Fantasy|Horror,Seraphim Films|Morgan Creek Productions,40,6.2,18357883.9434603,14790369.654351,Craig Sheffer,Clive Barker,Action,Seraphim Films,-3567514.289109301
10069,32669,0.255318,The Two Jakes,Jack Nicholson|Harvey Keitel|Meg Tilly|Madeleine Stowe|RubÃ©n Blades,Jack Nicholson,Crime|Drama|Mystery,Paramount Pictures,17,6.0,31709072.265977,16688985.4031458,Jack Nicholson,Jack Nicholson,Crime,Paramount Pictures,-15020086.8628312
10070,6723,0.250947,The Rookie,Clint Eastwood|Charlie Sheen|RaÃºl JuliÃ¡|SÃ´nia Braga|Tom Skerritt,Clint Eastwood,Drama|Action|Comedy|Crime|Thriller,Malpaso Productions|Warner Bros.,56,5.4,0.0,0.0,Clint Eastwood,Clint Eastwood,Drama,Malpaso Productions,0.0
10071,25528,0.114555,American Ninja 4: The Annihilation,Michael Dudikoff|David Bradley|James Booth|Dwayne Alexandre|Ken Gampu,Cedric Sundstrom,Action|Thriller,Cannon Group,16,5.0,0.0,0.0,Michael Dudikoff,Cedric Sundstrom,Action,Cannon Group,0.0
10072,9588,0.238422,Quigley Down Under,Tom Selleck|Laura San Giacomo|Alan Rickman|Chris Haywood|Ron Haddrick,Simon Wincer,Romance|Action|Adventure|Western|Drama,Pathe|Metro-Goldwyn-Mayer (MGM),81,6.4,0.0,0.0,Tom Selleck,Simon Wincer,Romance,Pathe,0.0
10073,28761,0.235286,White Hunter Black Heart,Clint Eastwood|Jeff Fahey|Charlotte Cornwell|George Dzundza|Alun Armstrong,Clint Eastwood,Adventure|Drama|Action,Warner Bros.,19,6.7,0.0,0.0,Clint Eastwood,Clint Eastwood,Adventure,Warner Bros.,0.0
10074,41003,0.234115,White Palace,Susan Sarandon|James Spader|Kathy Bates|Jason Alexander|Eileen Brennan,Luis Mandoki,Drama|Romance,Universal Pictures,15,6.4,0.0,29184914.9596059,Susan Sarandon,Luis Mandoki,Drama,Universal Pictures,29184914.9596059
10075,14931,0.231569,Miami Blues,Alec Baldwin|Jennifer Jason Leigh|Fred Ward|Cecilia PÃ©rez-Cervera|Georgie Cranford,George Armitage,Action|Crime|Drama|Thriller,Orion Pictures|Tristes Tropiques,18,5.0,0.0,0.0,Alec Baldwin,George Armitage,Action,Orion Pictures,0.0
10076,25018,0.388685,Leatherface: Texas Chainsaw Massacre III,Kate Hodge|Ken Foree|R.A. Mihailoff|William Butler|Viggo Mortensen,Jeff Burr,Thriller|Horror,Nicolas Entertainment,30,5.0,0.0,9622138.00589321,Kate Hodge,Jeff Burr,Thriller,Nicolas Entertainment,9622138.00589321
10077,9548,0.078482,The Adventures of Ford Fairlane,Andrew Dice Clay|Wayne Newton|Priscilla Presley|Morris Day|Lauren Holly,Renny Harlin,Action|Comedy|Thriller|Crime|Mystery,20th Century Fox,33,6.5,81776028.4754144,34084564.0903768,Andrew Dice Clay,Renny Harlin,Action,20th Century Fox,-47691464.38503759
10078,12651,0.747549,Memphis Belle,Matthew Modine|Eric Stoltz|Tate Donovan|D. B. Sweeney|Billy Zane,Michael Caton-Jones,Drama|War|Action,Warner Bros.|Enigma Productions|Fujisankei Communication Group,65,6.0,38384666.4272353,0.0,Matthew Modine,Michael Caton-Jones,Drama,Warner Bros.,-38384666.4272353
10079,28090,0.19749,Maniac Cop 2,Robert Z'Dar|Claudia Christian|Michael Lerner|Bruce Campbell|Laurene Landon,William Lustig,Horror|Thriller|Action,Overseas FilmGroup|Medusa Pictures|The Movie House Sales Company|Fadd Enterprises,11,4.4,6675594.16125832,0.0,Robert Z'Dar,William Lustig,Horror,Overseas FilmGroup,-6675594.16125832
10080,24249,0.183011,Bad Influence,Rob Lowe|James Spader|Lisa Zane|Marcia Cross|Rosalyn Landor,Curtis Hanson,Crime|Drama|Thriller,Epic Productions|Producers Representative Organization|Sarliu/Diamant,13,5.7,0.0,0.0,Rob Lowe,Curtis Hanson,Crime,Epic Productions,0.0
10081,2612,0.177761999999999,Mr. Destiny,Jim Belushi|Michael Caine|Linda Hamilton|Jon Lovitz|Rene Russo,James Orr,Fantasy|Comedy|Science Fiction|Romance,Touchstone Pictures,23,6.2,33377970.8062916,25666412.8828286,Jim Belushi,James Orr,Fantasy,Touchstone Pictures,-7711557.923462998
10082,22414,0.1746,Postcards from the Edge,Meryl Streep|Shirley MacLaine|Dennis Quaid|Gene Hackman|Richard Dreyfuss,Mike Nichols,Comedy|Drama,Columbia Pictures,15,6.0,36715767.8869207,65206541.2144507,Meryl Streep,Mike Nichols,Comedy,Columbia Pictures,28490773.327530004
10083,15389,0.0791019999999999,Metropolitan,Edward Clements|Chris Eigeman|Taylor Nichols|Carolyn Farina|Isabel Gillies,Whit Stillman,Comedy|Drama,Allagash Films,17,7.0,375502.17157078,0.0,Edward Clements,Whit Stillman,Comedy,Allagash Films,-375502.17157078
10084,11060,0.163711,Internal Affairs,Richard Gere|Andy GarcÃ­a|Laurie Metcalf|Nancy Travis|Elijah Wood,Mike Figgis,Crime|Drama,Paramount Pictures,27,6.1,0.0,46285884.6564138,Richard Gere,Mike Figgis,Crime,Paramount Pictures,46285884.6564138
10085,29514,0.163319,Due occhi diabolici,Adrienne Barbeau|Harvey Keitel|Ramy Zada|E.G. Marshall|Madeleine Potter,Dario Argento|George A. Romero,Horror|Thriller,Unknown,10,6.3,15020086.8628312,0.0,Adrienne Barbeau,Dario Argento,Horror,Unknown,-15020086.8628312
10086,28553,0.157961,Cadence,Martin Sheen|Charlie Sheen|Laurence Fishburne|Blu Mankuma|Michael Beach,Martin Sheen,Drama,Republic Pictures,12,5.5,0.0,0.0,Martin Sheen,Martin Sheen,Drama,Republic Pictures,0.0
10087,25943,0.093996,Almost an Angel,Paul Hogan|Elias Koteas|Linda Kozlowski|Doreen Lang|Douglas Seale,John Cornell,Fantasy|Comedy|Science Fiction,Paramount Pictures,12,6.4,0.0,0.0,Paul Hogan,John Cornell,Fantasy,Paramount Pictures,0.0
10088,32043,0.154754,The Guardian,Jenny Seagrove|Dwier Brown|Carey Lowell|Brad Hall|Miguel Ferrer,William Friedkin,Drama|Horror|Mystery|Thriller,Universal Pictures,13,6.0,0.0,28434504.7443447,Jenny Seagrove,William Friedkin,Drama,Universal Pictures,28434504.7443447
10089,11796,0.243946,Le mari de la coiffeuse,Jean Rochefort|Anna Galiena|Roland Bertin|Maurice Chevit|Philippe ClÃ©venot,Patrice Leconte,Comedy|Drama|Romance,Unknown,16,6.8,0.0,0.0,Jean Rochefort,Patrice Leconte,Comedy,Unknown,0.0
10090,3101,0.318177,I Love You to Death,Kevin Kline|Tracey Ullman|Joan Plowright|River Phoenix|William Hurt,Lawrence Kasdan,Action|Comedy|Crime,TriStar Pictures,26,6.1,0.0,0.0,Kevin Kline,Lawrence Kasdan,Action,TriStar Pictures,0.0
10091,37865,0.150985999999999,Buried Alive,Tim Matheson|Jennifer Jason Leigh|William Atherton|Hoyt Axton,Frank Darabont,TV Movie|Horror|Thriller,Universal TV|Niki Marvin Productions,11,4.9,0.0,0.0,Tim Matheson,Frank Darabont,TV Movie,Universal TV,0.0
10092,10170,0.214532,The Russia House,Sean Connery|Michelle Pfeiffer|Roy Scheider|James Fox|John Mahoney,Fred Schepisi,Drama|Action|Thriller|Romance,PathÃ© Entertainment|Metro-Goldwyn-Mayer (MGM)|Star Partners III Ltd.,24,6.4,38381315.2789664,0.0,Sean Connery,Fred Schepisi,Drama,PathÃ© Entertainment,-38381315.2789664
10093,31225,0.142836,Paris is Burning,Dorian Corey|Pepper LaBeija|Willi Ninja|Octavia St. Laurent|Anji Xtravaganza,Jennie Livingston,Documentary,Unknown,27,7.6,834449.27015729,6307802.30094379,Dorian Corey,Jennie Livingston,Documentary,Unknown,5473353.0307865
10094,771,0.142486,Home Alone,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara,Chris Columbus,Comedy|Family,Twentieth Century Fox Film Corporation|Hughes Entertainment,1393,7.0,30040173.7256624,795538358.29783,Macaulay Culkin,Chris Columbus,Comedy,Twentieth Century Fox Film Corporation,765498184.5721676
10095,4587,0.257865,Mermaids,Cher|Winona Ryder|Christina Ricci|Bob Hoskins|Michael Schoeffling,Richard Benjamin,Comedy|Drama|Romance,Orion Pictures,68,6.5,51735854.749752,59111379.9521226,Cher,Richard Benjamin,Comedy,Orion Pictures,7375525.202370599
10096,16094,0.126283,House Party,Christopher Reid|Martin Lawrence|Christopher Martin|Robin Harris|Tisha Campbell-Martin,Reginald Hudlin,Comedy|Drama,New Line Cinema,21,6.6,4172246.35078645,44035556.8847405,Christopher Reid,Reginald Hudlin,Comedy,New Line Cinema,39863310.533954054
10097,11131,0.290694,Nuns on the Run,Eric Idle|Robbie Coltrane|Camille Coduri|Janet Suzman|Doris Hare,Jonathan Lynn,Comedy,20th Century Fox,14,5.3,0.0,0.0,Eric Idle,Jonathan Lynn,Comedy,20th Century Fox,0.0
10098,26914,0.125538,Troll 2,Michael Stephenson|George Hardy|Margo Prey|Connie Young|Robert Ormsby,Claudio Fragasso,Horror,Filmirage,35,4.3,0.0,0.0,Michael Stephenson,Claudio Fragasso,Horror,Filmirage,0.0
10099,26954,0.095605,Puppet Master II,Elizabeth Maclellan|Collin Bernsen|Steve Welles|Greg Webb|Charlie Spradling,Dave Allen,Horror,Full Moon Entertainment,14,5.7,0.0,0.0,Elizabeth Maclellan,Dave Allen,Horror,Full Moon Entertainment,0.0
10100,2891,0.090323,An Angel at My Table,Kerry Fox|Alexia Keogh|Karen Fergusson|Iris Churn|Jessie Mune,Jane Campion,Drama,Australian Broadcasting Corporation|Television New Zealand,15,6.1,0.0,0.0,Kerry Fox,Jane Campion,Drama,Australian Broadcasting Corporation,0.0
10101,38718,0.088828,Reversal of Fortune,Glenn Close|Jeremy Irons|Ron Silver|Annabella Sciorra|Uta Hagen,Barbet Schroeder,Mystery|Drama,Warner Bros.,14,6.4,0.0,25776356.5808674,Glenn Close,Barbet Schroeder,Mystery,Warner Bros.,25776356.5808674
10102,18860,0.07364,Xiaoao jiang hu,Samuel Hui|Cecilia Yip|Jacky Cheung|Sharla Cheung Man|Fennie Yuen Kit-Ying,King Hu|Tsui Hark|Ann Hui|Ching Siu-Tung|Raymond Lee Wai-Man,Action|Drama|History,Unknown,12,6.9,3451350.6062107,0.0,Samuel Hui,King Hu,Action,Unknown,-3451350.6062107
10103,21344,0.114921,The Krays,Gary Kemp|Martin Kemp|Billie Whitelaw|Tom Bell|Susan Fleetwood,Peter Medak,Drama|Crime|History,Fugitive Features|Parkfield Entertainment,12,5.1,0.0,0.0,Gary Kemp,Peter Medak,Drama,Fugitive Features,0.0
10104,10485,0.146514,Ghost Dad,Bill Cosby|Kimberly Russell|Denise Nicholas|Salim Grant|Ian Bannen,Sidney Poitier,Comedy|Family|Fantasy,Universal Pictures|SAH Productions,24,4.3,0.0,41234532.6483283,Bill Cosby,Sidney Poitier,Comedy,Universal Pictures,41234532.6483283
10105,36843,0.070766,Life is Sweet,Alison Steadman|Jim Broadbent|Claire Skinner|Jane Horrocks|Stephen Rea,Mike Leigh,Comedy|Drama,Film Four International|Thin Man Films,17,6.4,0.0,0.0,Alison Steadman,Mike Leigh,Comedy,Film Four International,0.0
10106,10264,0.067973,Hamlet,Mel Gibson|Glenn Close|Alan Bates|Paul Scofield|Ian Holm,Franco Zeffirelli,Drama|History,Icon Productions|Warner Bros. Pictures|Nelson Entertainment|Carolco Pictures,43,6.5,0.0,34563641.4431566,Mel Gibson,Franco Zeffirelli,Drama,Icon Productions,34563641.4431566
10107,2990,0.31035,Pacific Heights,Melanie Griffith|Matthew Modine|Michael Keaton|Mako|Nobu McCarthy,John Schlesinger,Crime|Thriller,20th Century Fox|Morgan Creek Productions,38,5.9,0.0,49035503.4799872,Melanie Griffith,John Schlesinger,Crime,20th Century Fox,49035503.4799872
10108,40346,0.033672,All for the Winner,Stephen Chow|Sharla Cheung Man|Ng Man-Tat|Sandra Ng Kwan Yue|Paul Chun Pui,Jeff Lau|Corey Yuen Kwai,Action|Comedy,Unknown,10,6.6,0.0,0.0,Stephen Chow,Jeff Lau,Action,Unknown,0.0
10109,31597,0.024987,Narrow Margin,Gene Hackman|Anne Archer|James Sikking|J. T. Walsh|M. Emmet Walsh,Peter Hyams,Action|Thriller|Crime|Mystery,Universal Pictures|TriStar Pictures|Carolco Pictures,11,5.4,0.0,0.0,Gene Hackman,Peter Hyams,Action,Universal Pictures,0.0
10110,12230,2.631987,One Hundred and One Dalmatians,Rod Taylor|J. Pat O'Malley|Betty Lou Gerson|Martha Wentworth|Ben Wright,Clyde Geronimi|Hamilton Luske|Wolfgang Reitherman,Adventure|Animation|Comedy|Family,Walt Disney Productions,913,6.6,29179444.8318826,1574814739.70476,Rod Taylor,Clyde Geronimi,Adventure,Walt Disney Productions,1545635294.8728774
10111,164,1.752027,Breakfast at Tiffany's,Audrey Hepburn|George Peppard|Patricia Neal|Buddy Ebsen|Martin Balsam,Blake Edwards,Comedy|Drama|Romance,Jurow-Shepherd,557,7.4,18237153.0199266,69301181.4757212,Audrey Hepburn,Blake Edwards,Comedy,Jurow-Shepherd,51064028.455794595
10112,1725,0.900245,West Side Story,Natalie Wood|Richard Beymer|Russ Tamblyn|Rita Moreno|George Chakiris,Jerome Robbins|Robert Wise,Music|Crime|Drama,United Artists|20th Century Fox Home Entertainment,192,6.6,43769167.2478239,318470457.27108,Natalie Wood,Jerome Robbins,Music,United Artists,274701290.0232561
10113,10911,0.754548,The Guns of Navarone,Gregory Peck|David Niven|Anthony Quinn|Stanley Baker|Anthony Quayle,J. Lee Thompson|Alexander Mackendrick,Action|Adventure|Drama|War,Columbia Pictures,95,7.0,43769167.2478239,210821488.910352,Gregory Peck,J. Lee Thompson,Action,Columbia Pictures,167052321.6625281
10114,750,0.712793,Murder She Said,Margaret Rutherford|Arthur Kennedy|Muriel Pavlow|James Robertson Justice|Thorley Walters,George Pollock,Drama|Crime|Mystery|Comedy,Metro-Goldwyn-Mayer (MGM),18,6.8,0.0,0.0,Margaret Rutherford,George Pollock,Drama,Metro-Goldwyn-Mayer (MGM),0.0
10115,821,0.538364,Judgment at Nuremberg,Spencer Tracy|Burt Lancaster|Richard Widmark|Marlene Dietrich|Maximilian Schell,Stanley Kramer,Drama|History,United Artists|Roxlom Films,67,6.7,21884583.6239119,72948612.0797065,Spencer Tracy,Stanley Kramer,Drama,United Artists,51064028.4557946
10116,19186,0.390468,The Parent Trap,Hayley Mills|Maureen O'Hara|Brian Keith|Charles Ruggles|Una Merkel,David Swift,Comedy|Family,Walt Disney Pictures,36,6.4,0.0,0.0,Hayley Mills,David Swift,Comedy,Walt Disney Pictures,0.0
10117,30462,0.386204,The Comancheros,John Wayne|Stuart Whitman|Ina Balin|Nehemiah Persoff|Lee Marvin,Michael Curtiz,Western|Action|Adventure,Twentieth Century Fox Film Corporation,25,6.2,0.0,0.0,John Wayne,Michael Curtiz,Western,Twentieth Century Fox Film Corporation,0.0
10118,16638,0.30782,El Cid,Charlton Heston|Sophia Loren|Raf Vallone|GeneviÃ¨ve Page|John Fraser,Anthony Mann,Action|Drama|History|Romance|War,Samuel Bronston Productions|Dear Film Produzione,23,6.6,0.0,0.0,Charlton Heston,Anthony Mann,Action,Samuel Bronston Productions,0.0
10119,16372,0.296403,The Innocents,Deborah Kerr|Peter Wyngarde|Megs Jenkins|Michael Redgrave|Martin Stephens,Jack Clayton,Horror,Twentieth Century Fox Film Corporation|Achilles,43,6.6,0.0,0.0,Deborah Kerr,Jack Clayton,Horror,Twentieth Century Fox Film Corporation,0.0
10120,990,0.291101,The Hustler,Paul Newman|Jackie Gleason|Piper Laurie|George C. Scott|Myron McCormick,Robert Rossen,Drama,Twentieth Century Fox Film Corporation|Rossen Films,99,7.3,14589722.4159413,0.0,Paul Newman,Robert Rossen,Drama,Twentieth Century Fox Film Corporation,-14589722.4159413
10121,36362,0.282665,King of Kings,Jeffrey Hunter|SiobhÃ¡n McKenna|Hurd Hatfield|Viveca Lindfors|Robert Ryan,Nicholas Ray,Drama,Metro-Goldwyn-Mayer (MGM)|Samuel Bronston Productions,10,5.9,36744215.9045482,105654042.666184,Jeffrey Hunter,Nicholas Ray,Drama,Metro-Goldwyn-Mayer (MGM),68909826.7616358
10122,11536,0.265092,The Misfits,Clark Gable|Marilyn Monroe|Montgomery Clift|Thelma Ritter|Eli Wallach,John Huston,Drama|Action|Romance,United Artists|Seven Arts Productions,23,6.2,29179444.8318826,0.0,Clark Gable,John Huston,Drama,United Artists,-29179444.8318826
10123,17984,0.257875,The Absent-Minded Professor,Fred MacMurray|Nancy Olson|Keenan Wynn|Tommy Kirk|Leon Ames,Robert Stevenson,Comedy|Family|Science Fiction,Walt Disney Productions,24,6.3,0.0,0.0,Fred MacMurray,Robert Stevenson,Comedy,Walt Disney Productions,0.0
10124,28501,0.249542,The Pit and the Pendulum,Vincent Price|John Kerr|Barbara Steele|Luana Anders|Antony Carbone,Roger Corman,Horror,Alta Vista Productions,23,6.3,1458972.24159413,14589722.4159413,Vincent Price,Roger Corman,Horror,Alta Vista Productions,13130750.17434717
10125,18993,0.560343,Mysterious Island,Michael Craig|Joan Greenwood|Michael Callan|Gary Merrill|Herbert Lom,Cy Endfield,Action|Adventure|Science Fiction,Ameran Films,12,6.3,0.0,0.0,Michael Craig,Cy Endfield,Action,Ameran Films,0.0
10126,28569,0.242244,Splendor in the Grass,Natalie Wood|Warren Beatty|Pat Hingle|Audrey Christie|Barbara Loden,Elia Kazan,Drama|Romance,Warner Bros.|Newton Productions|NBI Productions,17,5.2,0.0,0.0,Natalie Wood,Elia Kazan,Drama,Warner Bros.,0.0
10127,28752,0.217788,The Curse of the Werewolf,Oliver Reed|Clifford Evans|Catherine Feller|Yvonne Romain|Anthony Dawson,Terence Fisher,Horror,Hammer Film Productions,13,7.0,0.0,0.0,Oliver Reed,Terence Fisher,Horror,Hammer Film Productions,0.0
10128,20139,0.196467,The Children's Hour,Audrey Hepburn|Shirley MacLaine|James Garner|Miriam Hopkins|Fay Bainter,William Wyler,Drama,The Mirisch Corporation,34,7.0,0.0,0.0,Audrey Hepburn,William Wyler,Drama,The Mirisch Corporation,0.0
10129,32611,0.194495,Babes in Toyland,Annette Funicello|Ray Bolger|Tommy Sands|Ed Wynn|Bess Flowers,Jack Donohue|Austen Jewell,Fantasy|Science Fiction|Family,Unknown,10,4.6,0.0,0.0,Annette Funicello,Jack Donohue,Fantasy,Unknown,0.0
10130,18647,0.173731,One-Eyed Jacks,Marlon Brando|Karl Malden|Katy Jurado|Pina Pellicer|Ben Johnson,Marlon Brando,Western|Action,Pennebaker Productions,17,6.1,43769167.2478239,31367903.1942738,Marlon Brando,Marlon Brando,Western,Pennebaker Productions,-12401264.053550102
10131,430,0.303783,"One, Two, Three",James Cagney|Liselotte Pulver|Horst Buchholz|Pamela Tiffin|Howard St. John,Billy Wilder,Comedy|Family,The Mirisch Corporation,30,7.5,21884583.6239119,29179444.8318826,James Cagney,Billy Wilder,Comedy,The Mirisch Corporation,7294861.207970701
10132,20975,0.158293,Devchata,Nadezhda Rumyantseva |Nikolai Rybnikov|Svetlana Druzhinina|Lyusyena Ovchinnikova|Roman Filippov,Yuri Chulyukin,Comedy|Romance,Mosfilm,11,5.8,0.0,0.0,Nadezhda Rumyantseva ,Yuri Chulyukin,Comedy,Mosfilm,0.0
10133,24248,0.157204999999999,Barabbas,Anthony Quinn|Silvana Mangano|Arthur Kennedy|Katy Jurado|Harry Andrews,Richard Fleischer,Adventure|Drama|History,Columbia Pictures Corporation|Dino de Laurentiis Cinematografica,18,6.0,0.0,0.0,Anthony Quinn,Richard Fleischer,Adventure,Columbia Pictures Corporation,0.0
10134,248,0.290285,Pocketful of Miracles,Glenn Ford|Bette Davis|Hope Lange|Arthur O'Connell|Peter Falk,Frank Capra,Comedy|Drama,Franton Production,10,6.1,21155097.5031149,36474306.0398532,Glenn Ford,Frank Capra,Comedy,Franton Production,15319208.536738299
10135,18228,0.229252,Blue Hawaii,Elvis Presley|Joan Blackman|Angela Lansbury|Nancy Walters|Roland Winters,Norman Taurog,Comedy|Music|Romance,Paramount Pictures|Hal Wallis Productions,15,5.8,0.0,0.0,Elvis Presley,Norman Taurog,Comedy,Paramount Pictures,0.0
10136,43020,0.113651,Il colosso di Rodi,Rory Calhoun|Lea Massari|Georges Marchal|Conrado San MartÃ­n|Ãngel Aranda,Sergio Leone,Fantasy|Drama|Action|Foreign|Adventure,Produzioni Atlas Consorziate (P.A.C.),17,5.3,0.0,0.0,Rory Calhoun,Sergio Leone,Fantasy,Produzioni Atlas Consorziate (P.A.C.),0.0
